id,host_since,accommodates,bathrooms,bedrooms,beds,bed_type,first_review,instant_bookable,cancellation_policy
25059945,2018-05-14,2,1,1,1,Real Bed,2018-05-19,f,flexible
25060451,2017-06-05,4,1,1,1,Real Bed,2018-05-27,t,moderate
25061079,2013-08-30,3,1,1,1,Real Bed,2018-07-03,t,moderate
25061172,2015-05-01,4,1,2,3,Real Bed,2018-05-27,t,moderate
25061498,2015-08-02,1,1,1,1,Real Bed,2018-07-01,t,moderate
25062913,2015-03-02,3,1,1,1,Real Bed,2018-07-07,f,flexible
25063835,2013-09-18,4,2,2,2,Real Bed,2018-07-12,t,strict_14_with_grace_period
25064245,2016-12-28,4,1,1,2,Real Bed,2018-05-21,t,strict_14_with_grace_period
25070374,2014-10-22,4,1,2,3,Real Bed,2018-09-02,t,strict_14_with_grace_period
25082919,2015-08-16,2,1,1,1,Real Bed,2018-06-02,t,flexible
25082989,2018-05-14,2,1,1,1,Real Bed,2018-06-24,t,moderate
25084372,2014-07-13,2,1,1,2,Real Bed,2018-06-13,f,strict_14_with_grace_period
25084406,2018-05-14,4,2,2,2,Real Bed,2018-06-11,t,moderate
25084775,2015-06-09,4,1,2,2,Real Bed,2018-07-20,f,strict_14_with_grace_period
25084811,2017-08-23,6,1,2,3,Real Bed,2018-07-02,f,moderate
25085069,2016-03-24,2,1,1,1,Real Bed,2018-07-24,f,strict_14_with_grace_period
25085449,2018-03-08,2,1,1,1,Real Bed,,f,moderate
25085468,2014-06-15,4,1.5,2,2,Real Bed,2018-06-05,t,moderate
25085945,2018-05-14,4,1,2,2,Real Bed,2018-07-28,f,moderate
25086359,2015-11-05,5,2,3,4,Real Bed,2018-10-30,t,strict_14_with_grace_period
25086426,2016-04-12,2,1,1,1,Real Bed,2018-06-02,f,strict_14_with_grace_period
25086791,2018-03-23,6,2,2,3,Real Bed,2018-05-28,t,strict_14_with_grace_period
25089150,2015-06-30,4,2,2,2,Real Bed,,f,moderate
25091473,2015-12-14,2,1,1,1,Real Bed,2018-08-05,f,flexible
25092745,2018-05-15,2,1,1,1,Real Bed,2018-06-29,f,flexible
25094513,2017-06-12,2,1,1,1,Real Bed,2018-06-03,t,flexible
25108842,2018-01-30,6,2,2,2,Real Bed,,f,strict_14_with_grace_period
25109368,2018-01-30,4,1,2,2,Real Bed,,f,strict_14_with_grace_period
25109756,2018-02-26,4,1,2,2,Real Bed,2018-06-11,t,moderate
25110739,2013-08-30,6,1,2,3,Real Bed,2018-06-03,t,strict_14_with_grace_period
25111212,2016-12-27,2,1,1,1,Real Bed,2018-06-03,f,strict_14_with_grace_period
25112039,2018-05-15,4,1,2,2,Real Bed,2018-05-30,t,moderate
25113099,2018-05-15,4,1,2,2,Real Bed,2018-07-21,f,moderate
25113674,2018-02-08,10,2,4,10,Real Bed,,f,flexible
25113842,2014-04-14,2,1,1,1,Real Bed,2018-10-27,f,flexible
25114457,2011-06-06,2,1,1,1,Real Bed,2018-06-17,t,strict_14_with_grace_period
25115314,2013-10-19,6,1.5,2,3,Real Bed,2018-06-12,t,moderate
25115382,2018-05-16,6,2,3,0,Real Bed,2018-07-12,t,strict_14_with_grace_period
25116233,2013-10-19,6,2,2,2,Real Bed,2018-06-20,t,moderate
25116408,2015-12-08,2,1,0,1,Real Bed,2018-06-16,f,strict_14_with_grace_period
25117255,2013-07-15,4,2,2,2,Real Bed,2018-06-30,t,strict_14_with_grace_period
25119942,2016-05-23,1,1,1,1,Real Bed,2018-06-17,t,flexible
25123447,2017-10-20,2,1,1,1,Real Bed,2018-05-21,t,flexible
25125967,2017-03-26,4,1.5,1,2,Real Bed,,f,moderate
25129324,2018-05-16,1,1,0,1,Real Bed,,t,flexible
25138829,2014-09-09,2,1,1,1,Real Bed,,f,strict_14_with_grace_period
25139430,2018-05-16,2,1,1,1,Real Bed,2018-08-11,t,flexible
25139473,2016-09-08,2,1,2,1,Real Bed,2018-06-20,f,strict_14_with_grace_period
25139570,2014-10-04,2,1,1,1,Real Bed,2018-06-06,t,flexible
25139628,2011-06-30,7,2.5,3,5,Real Bed,2018-08-19,t,strict_14_with_grace_period
25140072,2018-05-16,2,1,0,1,Real Bed,,t,flexible
25140532,2015-01-30,1,1,1,1,Real Bed,2018-06-18,f,flexible
25140612,2015-12-26,4,1,2,3,Real Bed,,f,flexible
25141274,2018-05-16,2,1,1,1,Real Bed,,t,flexible
25141488,2014-03-07,5,1,2,4,Real Bed,2018-08-31,t,strict_14_with_grace_period
25142139,2014-04-30,5,1,3,4,Real Bed,2018-06-10,f,strict_14_with_grace_period
25142141,2018-05-17,3,1,1,2,Real Bed,2018-05-22,f,strict_14_with_grace_period
25142481,2013-10-27,1,1,0,1,Real Bed,,f,flexible
25144874,2018-05-17,2,1,1,1,Real Bed,2018-06-01,t,strict_14_with_grace_period
25145238,2017-05-15,6,2,2,4,Real Bed,2018-06-03,t,strict_14_with_grace_period
25148146,2013-08-12,3,1,2,2,Real Bed,,f,strict_14_with_grace_period
25149822,2016-02-06,2,1,1,1,Real Bed,2018-05-26,f,strict_14_with_grace_period
25164116,2017-09-22,2,1,1,1,Real Bed,2018-06-03,t,moderate
25166133,2018-05-17,6,2,2,3,Real Bed,,t,super_strict_30
25166197,2017-10-20,2,1,1,1,Real Bed,2018-10-14,t,flexible
25166204,2018-05-17,6,2,2,3,Real Bed,,t,super_strict_30
25166265,2018-04-04,1,1,1,1,Real Bed,,t,flexible
25167579,2018-05-17,6,1,2,3,Real Bed,,t,super_strict_30
25167816,2018-05-17,6,1,2,3,Real Bed,,t,super_strict_30
25168973,2016-03-15,1,1,0,1,Real Bed,,f,flexible
25169449,2013-08-30,6,1,2,3,Real Bed,2018-06-15,t,moderate
25169887,2017-08-16,6,2,2,3,Real Bed,2018-06-08,t,moderate
25170315,2015-05-23,2,1,1,1,Real Bed,2018-06-18,f,strict_14_with_grace_period
25171137,2016-01-17,2,1,0,1,Real Bed,,f,flexible
25171463,2013-07-15,2,1,1,1,Real Bed,2018-11-17,t,strict_14_with_grace_period
25171776,2015-10-14,5,1,1,1,Real Bed,,f,flexible
25173407,2018-05-18,4,2,2,2,Real Bed,2018-06-10,t,moderate
25173964,2016-05-07,1,1,1,1,Real Bed,2018-09-15,f,strict_14_with_grace_period
25177547,2018-05-18,1,1,1,1,Real Bed,,t,flexible
25177822,2016-07-08,1,1,1,1,Real Bed,,t,flexible
25178801,2018-03-02,8,2,4,5,Real Bed,2018-08-24,t,strict_14_with_grace_period
25178899,2017-06-16,9,2,4,6,Real Bed,2018-06-11,f,flexible
25180437,2017-06-26,1,1,1,1,Real Bed,2018-06-04,t,strict_14_with_grace_period
25183428,2017-09-02,10,1,2,7,Real Bed,2018-05-27,t,strict_14_with_grace_period
25184109,2017-12-23,2,1,1,1,Real Bed,,f,flexible
25192338,2014-10-22,3,1,1,2,Real Bed,2018-07-08,t,strict_14_with_grace_period
25192406,2014-10-22,3,1,1,1,Real Bed,2018-06-30,t,strict_14_with_grace_period
25192653,2017-08-24,2,1,1,1,Real Bed,2018-06-17,t,strict_14_with_grace_period
25192660,2017-08-24,2,1,1,1,Real Bed,,t,strict_14_with_grace_period
25192677,2017-08-24,2,1,1,1,Real Bed,,t,strict_14_with_grace_period
25192686,2017-08-24,2,1,1,1,Real Bed,2018-06-06,t,strict_14_with_grace_period
25193666,2014-11-27,2,1,1,1,Real Bed,,t,flexible
25193969,2015-03-30,2,1,1,1,Real Bed,2018-07-02,f,strict_14_with_grace_period
25194369,2014-12-29,4,1,1,2,Real Bed,2018-07-01,f,flexible
25194858,2015-05-04,6,1,2,4,Real Bed,2018-06-29,t,flexible
25196362,2017-08-16,4,1,1,2,Real Bed,2018-05-27,t,moderate
25198180,2015-06-26,2,1,1,1,Real Bed,2018-05-22,t,strict_14_with_grace_period
25200402,2015-11-26,4,1,2,3,Real Bed,2018-06-24,f,moderate
25200962,2015-05-31,4,1,2,2,Real Bed,2018-06-04,t,strict_14_with_grace_period
25202447,2014-11-28,4,2,3,3,Real Bed,2018-09-23,f,flexible
25202711,2014-06-26,1,1,1,1,Real Bed,,t,flexible
25202826,2016-04-11,4,1,2,1,Real Bed,,f,flexible
25203166,2017-08-06,2,1,1,1,Real Bed,2018-06-11,t,flexible
25203731,2012-02-14,4,1,1,2,Real Bed,2018-05-23,t,strict_14_with_grace_period
25204698,2015-05-31,4,1,2,2,Real Bed,2018-06-05,t,strict_14_with_grace_period
25206663,2014-12-02,4,1,2,3,Real Bed,2018-06-27,f,flexible
25207352,2018-05-19,2,1,1,1,Real Bed,2018-05-28,t,strict_14_with_grace_period
25209674,2016-09-10,4,1,1,2,Real Bed,,t,flexible
25211933,2016-04-02,2,1,1,1,Real Bed,2018-06-15,t,strict_14_with_grace_period
25212035,2016-04-02,2,1,1,1,Real Bed,2018-06-14,t,strict_14_with_grace_period
25212278,2016-04-02,2,1,1,1,Real Bed,2018-05-25,t,strict_14_with_grace_period
25212518,2014-10-22,2,1,0,1,Real Bed,2018-07-10,t,strict_14_with_grace_period
25212521,2014-10-22,2,1,0,1,Real Bed,,t,strict_14_with_grace_period
25213244,2014-11-22,2,1,1,1,Real Bed,,t,strict_14_with_grace_period
25213274,2014-11-22,4,1,1,2,Real Bed,,t,strict_14_with_grace_period
25213295,2014-11-22,5,1,1,3,Real Bed,,t,strict_14_with_grace_period
25213317,2014-11-22,3,1,1,2,Real Bed,,t,strict_14_with_grace_period
25215142,2016-05-01,4,2,2,2,Real Bed,,f,strict_14_with_grace_period
25215517,2013-02-18,6,1,2,5,Real Bed,2018-05-28,t,moderate
25215859,2016-04-16,2,1,1,1,Real Bed,2018-06-04,t,flexible
25216296,2017-02-08,2,1,1,1,Real Bed,2018-06-14,t,flexible
25216744,2015-04-15,2,1,1,1,Real Bed,2018-05-27,f,moderate
25216804,2017-02-27,7,1,2,5,Real Bed,2018-05-25,t,strict_14_with_grace_period
25219189,2017-11-14,4,2,2,2,Real Bed,2018-07-08,t,flexible
25219572,2018-05-20,2,1,1,1,Real Bed,2018-05-31,t,moderate
25220349,2018-05-20,4,1,1,1,Real Bed,2018-06-02,f,flexible
25220855,2016-01-17,2,1.5,1,1,Real Bed,2018-06-19,t,flexible
25220888,2012-11-26,1,1,1,1,Real Bed,2018-10-29,t,flexible
25220960,2016-10-10,3,1,1,1,Real Bed,2018-06-25,t,flexible
25221560,2016-01-11,2,1,1,1,Real Bed,,f,flexible
25222945,2018-01-04,1,2,1,1,Real Bed,,t,flexible
25233413,2016-09-06,6,2,4,4,Real Bed,,t,flexible
25234516,2018-02-17,5,1,1,2,Real Bed,2018-07-03,t,strict_14_with_grace_period
25234943,2018-03-07,2,1,0,1,Real Bed,,f,flexible
25235693,2015-03-26,5,1,2,3,Real Bed,2018-06-11,t,moderate
25236368,2018-05-20,2,1,1,1,Real Bed,2018-05-29,f,moderate
25236369,2018-05-20,2,1,1,1,Real Bed,2018-06-15,t,moderate
25236829,2015-09-05,1,1,1,1,Real Bed,2018-06-09,t,flexible
25236922,2018-05-19,2,1,1,1,Real Bed,,f,flexible
25237336,2016-07-11,4,1,2,3,Real Bed,2018-06-04,f,strict_14_with_grace_period
25237475,2015-07-27,2,1.5,1,1,Real Bed,2018-06-28,t,flexible
25237555,2018-05-20,1,1,1,1,Real Bed,2018-07-03,f,moderate
25237705,2014-06-26,1,1,1,1,Real Bed,,t,flexible
25238199,2012-06-05,9,4,5,5,Real Bed,2018-07-16,f,strict_14_with_grace_period
25238723,2015-01-22,1,1,1,1,Real Bed,2018-11-15,f,flexible
25238811,2016-08-07,1,1,1,1,Real Bed,2018-06-26,f,moderate
25239355,2015-09-30,4,1,2,2,Real Bed,2018-06-11,t,strict_14_with_grace_period
25239600,2018-05-17,2,1,1,1,Real Bed,2018-06-07,t,strict_14_with_grace_period
25240207,2017-11-10,16,3.5,7,13,Real Bed,2018-10-06,f,flexible
25240241,2015-05-28,4,1,2,2,Real Bed,,t,strict_14_with_grace_period
25240321,2015-05-28,6,2,3,3,Real Bed,,t,strict_14_with_grace_period
25240347,2015-05-28,6,2,3,3,Real Bed,,t,strict_14_with_grace_period
25240374,2015-05-28,4,1,2,2,Real Bed,2018-06-14,t,strict_14_with_grace_period
25240452,2015-05-28,4,2,2,2,Real Bed,2018-05-25,t,strict_14_with_grace_period
25240454,2017-06-05,6,1,2,2,Real Bed,2018-08-05,t,moderate
25240495,2015-05-28,4,2,2,2,Real Bed,,t,strict_14_with_grace_period
25240497,2018-03-26,2,1,1,1,Real Bed,2018-05-31,t,moderate
25241127,2015-03-30,4,1,2,2,Real Bed,2018-07-01,f,moderate
25243018,2012-08-29,6,1,3,3,Real Bed,2018-08-05,f,moderate
25243182,2016-07-12,1,1,1,1,Real Bed,2018-06-12,t,flexible
25243650,2015-02-23,4,1,2,2,Real Bed,,f,flexible
25245864,2014-08-20,6,2,4,4,Real Bed,2018-10-01,t,moderate
25246851,2015-11-26,2,1,1,2,Real Bed,2018-06-12,f,moderate
25248177,2017-08-05,4,2,1,2,Real Bed,2018-06-10,t,flexible
25248340,2015-09-30,4,1.5,2,2,Real Bed,2018-07-09,t,strict_14_with_grace_period
25249168,2017-08-05,3,2,1,2,Real Bed,2018-06-10,t,flexible
25249618,2017-08-05,4,2,1,2,Real Bed,2018-06-11,t,flexible
25249962,2017-08-05,3,2,1,2,Real Bed,2018-06-24,t,flexible
25250762,2018-02-17,5,1,1,2,Real Bed,2018-06-17,t,strict_14_with_grace_period
25251064,2018-02-17,5,1,1,2,Real Bed,2018-06-10,t,strict_14_with_grace_period
25263474,2011-02-21,4,2,2,2,Real Bed,,f,moderate
25263741,2017-11-20,1,1,1,1,Real Bed,2018-07-24,t,strict_14_with_grace_period
25264489,2015-06-09,6,1,3,4,Real Bed,2018-07-09,t,strict_14_with_grace_period
25264677,2014-04-28,2,1,1,1,Real Bed,,f,flexible
25265758,2017-11-09,5,1,1,4,Real Bed,2018-06-08,t,strict_14_with_grace_period
25265903,2017-11-10,5,1,2,3,Real Bed,2018-05-31,f,strict_14_with_grace_period
25266005,2014-09-03,2,1,0,1,Real Bed,2018-06-04,f,moderate
25266973,2018-05-03,4,2,2,2,Real Bed,2018-05-28,t,moderate
25267357,2010-04-22,3,1,2,2,Real Bed,2018-07-06,f,flexible
25267822,2018-05-22,2,1,1,1,Real Bed,2018-06-02,t,flexible
25268040,2018-05-22,2,1,1,1,Real Bed,2018-09-25,f,strict_14_with_grace_period
25268399,2014-09-07,4,1,2,2,Real Bed,2018-07-18,f,strict_14_with_grace_period
25268416,2015-03-01,4,1,2,2,Real Bed,2018-07-13,t,flexible
25268621,2017-01-24,2,1,1,1,Real Bed,2018-06-11,f,flexible
25268895,2018-02-26,4,1,2,2,Real Bed,2018-06-12,t,moderate
25269779,2017-08-21,4,1,1,1,Real Bed,2018-08-30,t,strict_14_with_grace_period
25270543,2017-07-07,4,1,1,2,Real Bed,2018-09-02,t,flexible
25271467,2015-02-07,3,1,1,2,Real Bed,2018-06-01,t,strict_14_with_grace_period
25271611,2015-02-07,3,1,2,2,Real Bed,2018-06-07,t,strict_14_with_grace_period
25272041,2016-01-31,5,1,3,4,Real Bed,2018-07-03,f,flexible
25272179,2016-08-01,2,1,1,1,Real Bed,,f,flexible
25273771,2018-05-21,2,2,1,3,Real Bed,,f,strict_14_with_grace_period
25274175,2017-06-13,2,1,0,1,Real Bed,2018-10-08,t,strict_14_with_grace_period
25274243,2015-05-26,6,2,2,3,Real Bed,2018-05-23,t,moderate
25274276,2018-05-21,1,2,1,1,Real Bed,2018-07-02,f,strict_14_with_grace_period
25276202,2015-09-29,2,1,1,1,Real Bed,,t,strict_14_with_grace_period
25277112,2018-05-22,1,1.5,3,1,Real Bed,2018-06-02,t,strict_14_with_grace_period
25277992,2015-11-11,1,1,1,1,Real Bed,2018-06-17,f,flexible
25279801,2015-04-19,2,1,0,0,Real Bed,2018-06-17,f,flexible
25280007,2017-01-16,5,1,2,4,Real Bed,2018-06-13,t,strict_14_with_grace_period
25280881,2017-01-16,3,1,1,2,Real Bed,2018-05-27,t,strict_14_with_grace_period
25296080,2017-08-23,4,2,2,2,Real Bed,2018-05-29,f,strict_14_with_grace_period
25296476,2017-01-16,5,1,2,2,Real Bed,2018-06-02,t,strict_14_with_grace_period
25296579,2018-05-22,1,1,1,1,Real Bed,,t,flexible
25296764,2016-08-31,2,1,1,2,Real Bed,2018-09-07,f,flexible
25297156,2017-10-24,5,1,3,3,Real Bed,2018-06-16,t,moderate
25297311,2013-02-03,4,1,2,3,Real Bed,2018-06-11,f,strict_14_with_grace_period
25297745,2018-05-17,2,1,1,1,Real Bed,2018-07-22,t,strict_14_with_grace_period
25298445,2018-05-17,2,1,1,1,Real Bed,2018-06-08,t,strict_14_with_grace_period
25298537,2016-08-28,2,1,1,1,Real Bed,,f,flexible
25298609,2014-09-29,3,1,1,1,Real Bed,2018-06-16,f,moderate
25298938,2016-01-19,6,1.5,2,3,Real Bed,2018-07-15,t,strict_14_with_grace_period
25299399,2018-04-23,4,2,2,2,Real Bed,,t,flexible
25299594,2017-08-23,6,3,3,3,Real Bed,2018-06-02,t,flexible
25299726,2018-05-17,2,1,1,1,Real Bed,2018-07-02,t,strict_14_with_grace_period
25299761,2015-08-25,2,1.5,1,1,Real Bed,2018-07-03,t,strict_14_with_grace_period
25303422,2018-05-23,4,1,2,3,Real Bed,2018-07-15,f,strict_14_with_grace_period
25306490,2017-02-26,3,1,2,2,Real Bed,2018-06-24,t,moderate
25306928,2018-05-23,6,2,2,3,Real Bed,2018-06-17,f,moderate
25307130,2017-06-05,6,2,3,3,Real Bed,2018-06-11,t,flexible
25307335,2016-10-25,9,2,3,6,Real Bed,2018-07-30,t,moderate
25310049,2018-04-23,4,1,1,1,Real Bed,2018-07-14,f,strict_14_with_grace_period
25312383,2016-09-27,2,1,1,1,Real Bed,2018-06-02,t,moderate
25313076,2017-11-20,6,2,2,4,Real Bed,2018-05-25,t,strict_14_with_grace_period
25324382,2014-09-07,6,2,3,3,Real Bed,2018-06-02,f,strict_14_with_grace_period
25324781,2018-05-16,2,1,0,1,Real Bed,2018-06-04,f,strict_14_with_grace_period
25324867,2018-05-20,1,1,1,1,Real Bed,,f,flexible
25325000,2018-05-23,1,1,1,1,Real Bed,,t,flexible
25325780,2012-07-28,4,1,2,2,Real Bed,2018-06-07,f,strict_14_with_grace_period
25327216,2016-11-25,2,1,1,2,Real Bed,,f,flexible
25327369,2018-04-19,3,1,1,1,Real Bed,2018-05-25,f,strict_14_with_grace_period
25328147,2014-09-09,2,1,1,1,Real Bed,,f,strict_14_with_grace_period
25328161,2014-08-12,2,1,1,1,Real Bed,,t,flexible
25328996,2018-05-17,4,1,2,3,Real Bed,2018-06-16,t,strict_14_with_grace_period
25329725,2013-07-22,4,1,2,2,Real Bed,2018-06-10,t,strict_14_with_grace_period
25333781,2018-04-23,6,1,2,4,Real Bed,2018-06-03,t,strict_14_with_grace_period
25333875,2018-05-22,2,1,1,1,Real Bed,2018-06-22,f,flexible
25334278,2016-11-27,1,1,1,1,Real Bed,2018-11-30,t,flexible
25340510,2014-07-14,2,3,1,1,Real Bed,2018-06-11,f,strict_14_with_grace_period
25343735,2016-10-24,3,1,1,2,Real Bed,,f,strict_14_with_grace_period
25352614,2015-01-28,7,2.5,4,6,Real Bed,2018-07-08,f,strict_14_with_grace_period
25353221,2017-05-21,1,2.5,1,1,Real Bed,2018-07-27,f,moderate
25353278,2018-05-17,4,1,2,3,Real Bed,2018-07-09,t,strict_14_with_grace_period
25355464,2013-06-09,6,1.5,2,2,Real Bed,2018-06-17,t,strict_14_with_grace_period
25357398,2016-06-01,4,1,2,2,Real Bed,2018-06-10,t,flexible
25357591,2017-08-21,4,1,1,1,Real Bed,,t,strict_14_with_grace_period
25358778,2016-10-16,6,2,3,3,Real Bed,2018-08-05,f,strict_14_with_grace_period
25360716,2015-02-07,4,1,2,2,Real Bed,2018-06-01,t,strict_14_with_grace_period
25361170,2012-09-26,4,1,2,1,Real Bed,2018-07-08,f,flexible
25363814,2018-05-25,2,2,1,1,Real Bed,2018-06-16,t,flexible
25363842,2018-05-25,16,1,5,11,Real Bed,2018-06-10,f,moderate
25364817,2015-12-28,2,1,1,1,Real Bed,2018-07-10,f,flexible
25365159,2017-03-10,4,1,1,3,Real Bed,2018-07-29,f,flexible
25365913,2018-05-25,6,2.5,2,3,Real Bed,2018-08-25,f,moderate
25378983,2017-08-21,4,1,1,1,Real Bed,,t,strict_14_with_grace_period
25379219,2017-08-21,4,1,1,1,Real Bed,2018-07-04,t,strict_14_with_grace_period
25379430,2017-08-21,4,1,1,1,Real Bed,,t,strict_14_with_grace_period
25379675,2017-08-21,4,1,2,2,Real Bed,,t,strict_14_with_grace_period
25380740,2018-05-25,6,1,2,4,Real Bed,2018-06-07,t,strict_14_with_grace_period
25382615,2016-05-17,4,1,2,2,Real Bed,2018-07-08,f,flexible
25382904,2017-04-19,2,1,1,1,Real Bed,2018-07-05,f,strict_14_with_grace_period
25383071,2016-10-23,2,1,0,1,Real Bed,2018-06-11,t,flexible
25383280,2010-10-26,3,1,1,1,Real Bed,2018-06-03,f,flexible
25384889,2013-12-23,6,2.5,2,3,Real Bed,2018-06-14,t,moderate
25386324,2015-02-15,2,1,1,1,Real Bed,2018-07-07,f,flexible
25386582,2018-05-26,2,1,1,1,Real Bed,2018-09-20,t,strict_14_with_grace_period
25388158,2015-12-17,2,1,1,1,Real Bed,2018-05-26,t,flexible
25388184,2016-03-20,2,1,1,1,Real Bed,2018-07-02,f,flexible
25389176,2018-05-26,2,1,1,1,Real Bed,2018-05-28,t,strict_14_with_grace_period
25392220,2016-01-11,4,1,2,2,Real Bed,2018-07-15,t,flexible
25400184,2018-05-26,2,1,1,1,Real Bed,,f,flexible
25401974,2016-03-16,4,1,1,2,Real Bed,2018-06-15,t,moderate
25402990,2013-04-22,1,1,1,1,Real Bed,2018-06-02,t,flexible
25404658,2016-04-06,2,1,1,1,Real Bed,2018-06-29,f,strict_14_with_grace_period
25405026,2018-04-21,2,1,1,2,Real Bed,2018-05-30,t,strict_14_with_grace_period
25405801,2016-02-07,2,1,1,1,Real Bed,2018-05-30,f,flexible
25405905,2018-05-26,2,1,1,1,Real Bed,2018-06-06,f,moderate
25407057,2014-01-21,2,1,1,1,Real Bed,2018-06-14,t,flexible
25407385,2015-11-26,2,1,1,1,Real Bed,2018-06-03,f,moderate
25409397,2013-07-11,4,2,2,3,Real Bed,2018-06-02,f,flexible
25409990,2018-05-27,2,1,1,1,Real Bed,,t,strict_14_with_grace_period
25410064,2015-02-07,4,1,2,2,Real Bed,2018-06-13,t,strict_14_with_grace_period
25410164,2012-12-20,2,1,1,1,Real Bed,2018-06-12,t,strict_14_with_grace_period
25411309,2017-06-03,5,2,2,3,Real Bed,2018-06-05,f,strict_14_with_grace_period
25411471,2015-02-07,4,1,2,2,Real Bed,2018-06-04,t,strict_14_with_grace_period
25412901,2013-12-16,2,1,1,1,Real Bed,2018-06-25,f,moderate
25412937,2015-02-10,5,1.5,2,3,Real Bed,2018-06-23,t,moderate
25426985,2013-04-08,2,1,1,1,Real Bed,2018-07-09,t,flexible
25427496,2015-03-25,1,1,1,1,Real Bed,2018-07-23,f,flexible
25428007,2014-11-24,2,1,1,1,Real Bed,2018-07-02,t,strict_14_with_grace_period
25429165,2016-04-19,5,1,2,3,Real Bed,2018-06-11,f,moderate
25429245,2014-11-24,2,1,1,1,Real Bed,2018-06-02,t,strict_14_with_grace_period
25429539,2014-11-24,2,1,1,1,Real Bed,2018-07-10,t,strict_14_with_grace_period
25430387,2018-03-23,6,1,2,3,Real Bed,2018-06-11,t,strict_14_with_grace_period
25431034,2017-07-08,2,1,1,1,Real Bed,2018-06-08,f,strict_14_with_grace_period
25431129,2013-08-30,6,1,2,3,Real Bed,2018-06-14,t,strict_14_with_grace_period
25431271,2018-05-10,4,2,2,2,Real Bed,,t,moderate
25431650,2015-07-16,2,1,0,1,Real Bed,2018-06-11,t,flexible
25431740,2018-05-28,1,1,1,1,Real Bed,,f,flexible
25432473,2018-05-28,3,1,2,2,Real Bed,2018-06-10,f,flexible
25433077,2018-05-09,4,2,2,2,Real Bed,2018-06-25,f,moderate
25433550,2011-11-06,8,2,3,6,Real Bed,2018-07-20,f,flexible
25433708,2016-01-22,3,3,1,3,Real Bed,,t,flexible
25434066,2016-12-28,6,1,2,2,Real Bed,2018-06-03,t,strict_14_with_grace_period
25435294,2017-09-26,2,1,0,1,Real Bed,2018-07-20,t,flexible
25436075,2018-05-28,2,1,1,1,Real Bed,2018-06-15,t,flexible
25436540,2013-03-01,2,1,1,1,Real Bed,2018-06-03,f,moderate
25437283,2016-03-21,2,1,1,2,Real Bed,,f,strict_14_with_grace_period
25437889,2012-05-12,3,1.5,2,3,Real Bed,2018-05-29,f,moderate
25439181,2018-05-28,2,1,1,1,Real Bed,2018-06-10,f,flexible
25439677,2017-07-22,2,1,1,1,Real Bed,2018-06-16,t,flexible
25442711,2015-10-25,1,1,1,1,Real Bed,,t,flexible
25444687,2012-06-18,8,1.5,2,4,Real Bed,2018-06-09,t,moderate
25455450,2016-06-19,2,1,1,1,Real Bed,,f,moderate
25456482,2014-01-16,6,1,2,2,Real Bed,,f,flexible
25456738,2016-04-17,2,2,1,1,Real Bed,2018-06-16,f,strict_14_with_grace_period
25458659,2015-11-14,4,1,2,2,Real Bed,,f,moderate
25459650,2016-10-03,2,1,1,1,Real Bed,2018-06-11,f,flexible
25460454,2014-09-09,6,1,3,4,Real Bed,,f,strict_14_with_grace_period
25460657,2016-08-03,4,1,2,2,Real Bed,2018-06-12,t,moderate
25461101,2015-04-02,2,1,1,1,Real Bed,,f,moderate
25461708,2016-01-19,12,3.5,4,6,Real Bed,2018-07-28,t,strict_14_with_grace_period
25462096,2013-03-20,4,1.5,2,2,Real Bed,,f,strict_14_with_grace_period
