id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,collect_date
29894080,165519375,Flora,Melbourne,-37.80238163,144.9578206,Private room,55,2,1,23/11/18,1,7,13,2018-12-07
29899555,40455436,S&S,Melbourne,-37.81892666,144.9545179,Entire home/apt,148,1,0,,,22,322,2018-12-07
29905363,103771886,Lily,Melbourne,-37.82422795,144.9615924,Entire home/apt,190,1,0,,,2,261,2018-12-07
29905551,224734204,Snail2,Whitehorse,-37.83955088,145.1567512,Entire home/apt,350,2,0,,,1,44,2018-12-07
29906365,104431444,James@ Roomerang,Melbourne,-37.82261396,144.9638139,Entire home/apt,119,1,0,,,47,122,2018-12-07
29906409,224876717,Enrique,Melbourne,-37.82542207,144.9576144,Shared room,24,7,0,,,1,17,2018-12-07
29906500,80372220,Buddhi,Melbourne,-37.82007021,144.9561985,Entire home/apt,105,2,0,,,1,21,2018-12-07
29906709,5559522,Carmen & Tiang,Melbourne,-37.81403944,144.9738957,Entire home/apt,150,5,2,,,2,45,2018-12-07
29906991,101892422,Ignatius,Melbourne,-37.82790841,144.9603489,Entire home/apt,350,2,2,1/12/18,2,10,62,2018-12-07
29907748,224886609,Yanying,Wyndham,-37.87714733,144.7268265,Private room,50,1,0,,,1,364,2018-12-07
29907859,5383441,Mariam,Port Phillip,-37.87408409,144.9969027,Entire home/apt,999,2,1,21/11/18,1,55,203,2018-12-07
29907970,51774763,Alston,Melbourne,-37.79821282,144.9705802,Entire home/apt,80,1,0,,,6,0,2018-12-07
29908036,445060,Ash,Melbourne,-37.80348634,144.9664417,Private room,60,2,0,,,1,10,2018-12-07
29908462,51774763,Alston,Melbourne,-37.79611795,144.9706702,Entire home/apt,140,1,0,,,6,172,2018-12-07
29909038,215750094,Tiffany,Melbourne,-37.8197472,144.9419164,Entire home/apt,130,1,5,24/11/18,5,4,70,2018-12-07
29909181,215288496,Bo,Melbourne,-37.81342774,144.9436336,Entire home/apt,148,1,1,28/11/18,1,2,57,2018-12-07
29909571,198334055,Lisa,Melbourne,-37.82241414,144.9646546,Entire home/apt,190,2,1,1/12/18,1,1,170,2018-12-07
29909695,55324450,Bruce,Port Phillip,-37.83489543,144.9715039,Entire home/apt,138,1,0,,,58,315,2018-12-07
29910644,195290444,Homa- Calvin,Melbourne,-37.80992342,144.9604698,Entire home/apt,132,2,1,3/12/18,1,12,15,2018-12-07
29910893,2450066,Hotelesque,Port Phillip,-37.8409985,144.9378661,Entire home/apt,145,5,0,,,1,169,2018-12-07
29911079,104431444,James@ Roomerang,Melbourne,-37.81347414,144.9531126,Entire home/apt,120,2,2,27/11/18,2,47,55,2018-12-07
29912018,224910841,Ashley,Moonee Valley,-37.75050069,144.9203022,Shared room,19,1,2,15/11/18,2,1,48,2018-12-07
29912198,224914746,Julie,Darebin,-37.75405052,145.0015603,Private room,100,3,0,,,1,168,2018-12-07
29912264,49149847,Saeedeh,Monash,-37.90630735,145.1414821,Private room,40,15,0,,,2,363,2018-12-07
29912378,224913477,Hong Chuc,Darebin,-37.73648201,145.0258493,Private room,60,5,0,,,1,363,2018-12-07
29912560,224917936,Jeff,Cardinia,-38.09671034,145.7170498,Entire home/apt,190,1,3,2/12/18,3,1,338,2018-12-07
29916272,109094700,Sweet Home,Melbourne,-37.81596237,144.9549722,Entire home/apt,109,2,0,,,2,186,2018-12-07
29917295,20819774,Alfonso,Melbourne,-37.82963658,144.9697404,Entire home/apt,180,2,0,,,2,79,2018-12-07
29919601,224960035,Abi,Kingston,-37.94664425,145.1391747,Private room,55,2,6,4/12/18,6,1,353,2018-12-07
29919643,224959906,Manjeet,Whitehorse,-37.85142641,145.1368622,Private room,50,2,1,17/11/18,1,1,178,2018-12-07
29920805,144246875,Umanda,Melbourne,-37.82753329,144.9606148,Private room,65,7,0,,,1,363,2018-12-07
29923268,187545461,George,Melbourne,-37.80025194,144.949859,Entire home/apt,82,2,3,1/12/18,3,1,37,2018-12-07
29925648,9130578,Chris,Whittlesea,-37.69505896,145.0565179,Private room,90,1,0,,,2,354,2018-12-07
29926041,53650863,Silvia,Wyndham,-37.84998976,144.7065774,Private room,35,7,0,,,2,341,2018-12-07
29926541,38030964,Madeline,Banyule,-37.76097525,145.0654752,Entire home/apt,79,2,1,29/11/18,1,1,142,2018-12-07
29926945,148342219,Antony,Stonnington,-37.85068596,144.9905997,Entire home/apt,114,70,0,,,2,231,2018-12-07
29927229,8530753,Jared SSP,Melbourne,-37.80831581,144.9664878,Entire home/apt,109,1,1,2/12/18,1,98,334,2018-12-07
29927628,225018097,Anthony,Yarra,-37.79035105,144.9708167,Entire home/apt,125,3,1,25/11/18,1,1,56,2018-12-07
29927782,11914644,Luxico Holiday Homes,Port Phillip,-37.87948422,144.9856136,Entire home/apt,842,7,0,,,73,20,2018-12-07
29928206,54556815,Melstay,Melbourne,-37.80782287,144.9606722,Entire home/apt,136,2,0,,,24,42,2018-12-07
29928621,45584971,Ivan,Monash,-37.85975941,145.1423972,Private room,55,2,0,,,1,89,2018-12-07
29928850,224574602,健滔,Melbourne,-37.80683372,144.9610137,Entire home/apt,120,1,2,10/11/18,2,1,8,2018-12-07
29928981,51285669,Jay,Stonnington,-37.83807862,144.9931845,Private room,57,2,0,,,1,26,2018-12-07
29929021,221771411,Wendy,Moreland,-37.7605171,144.9644674,Private room,43,3,0,,,1,36,2018-12-07
29930281,20819774,Alfonso,Melbourne,-37.82933847,144.9700687,Private room,120,2,0,,,2,79,2018-12-07
29930400,220354051,Helen,Melbourne,-37.81537799,144.9547742,Entire home/apt,169,1,2,30/11/18,2,5,136,2018-12-07
29930525,224902251,Aastha,Monash,-37.90673379,145.0953052,Private room,68,1,1,17/11/18,1,1,349,2018-12-07
29930881,18065212,Rachael,Stonnington,-37.85892406,145.0378564,Entire home/apt,599,3,1,25/11/18,1,1,100,2018-12-07
29931262,225046690,Therese,Moreland,-37.76889025,144.9629651,Private room,33,1,1,30/11/18,1,3,63,2018-12-07
29931698,97858591,Swan,Greater Dandenong,-37.95035892,145.142259,Private room,55,1,0,,,2,89,2018-12-07
29931861,156035184,Lu,Stonnington,-37.88173168,145.0514371,Private room,71,1,1,5/12/18,1,1,14,2018-12-07
29932441,69136866,Danielle,Bayside,-37.98718993,145.0303543,Entire home/apt,300,4,0,,,1,18,2018-12-07
29932497,220354051,Helen,Melbourne,-37.81002322,144.9617955,Entire home/apt,159,1,3,30/11/18,3,5,166,2018-12-07
29932650,47073072,Julie,Moonee Valley,-37.77609237,144.9355975,Entire home/apt,199,7,0,,,1,12,2018-12-07
29933034,20867517,Laura,Stonnington,-37.84800533,144.9895984,Entire home/apt,599,7,0,,,1,69,2018-12-07
29933217,6991554,Erin,Port Phillip,-37.87458095,144.9793006,Entire home/apt,150,3,0,,,1,57,2018-12-07
29933371,225058199,Ling,Greater Dandenong,-38.00546411,145.1703165,Entire home/apt,260,3,1,25/11/18,1,1,160,2018-12-07
29934376,48656487,Peter,Stonnington,-37.835846,144.9947062,Entire home/apt,100,5,0,,,2,9,2018-12-07
29937103,25629110,Allan,Yarra Ranges,-37.9069925,145.3554183,Private room,79,2,0,,,1,90,2018-12-07
29937281,5383441,Mariam,Yarra,-37.79401878,144.9861366,Entire home/apt,299,1,0,,,55,77,2018-12-07
29945639,159516681,Henry,Yarra,-37.81008976,145.0074144,Entire home/apt,140,1,2,21/11/18,2,36,112,2018-12-07
29946214,30377043,Ronen,Glen Eira,-37.92358049,145.0468428,Private room,35,1,1,3/12/18,1,1,54,2018-12-07
29946369,38032880,Amanda,Hobsons Bay,-37.8518874,144.8952631,Private room,71,1,6,5/12/18,6,2,330,2018-12-07
29947491,225162143,Edmund,Melbourne,-37.80809919,144.9660034,Entire home/apt,132,2,2,2/12/18,2,1,172,2018-12-07
29947632,225162190,Teing,Moonee Valley,-37.77681186,144.9216577,Shared room,19,30,0,,,5,365,2018-12-07
29947682,225163686,Li,Melbourne,-37.8104025,144.9603993,Entire home/apt,120,7,0,,,1,46,2018-12-07
29947749,225162190,Teing,Moonee Valley,-37.77819322,144.9196172,Shared room,25,7,0,,,5,346,2018-12-07
29948002,4985852,Kat,Yarra,-37.80495381,144.9817717,Entire home/apt,150,5,0,,,1,49,2018-12-07
29948712,79345074,Louise,Darebin,-37.77072049,145.0061952,Private room,80,1,1,,,1,45,2018-12-07
29948927,24028171,Christina,Monash,-37.90175528,145.0893825,Private room,35,3,0,,,2,177,2018-12-07
29949004,225162800,Natasha,Stonnington,-37.8384553,144.9944373,Private room,75,3,0,,,1,88,2018-12-07
29949092,196676411,洁,Melbourne,-37.81534471,144.9534809,Entire home/apt,115,1,0,,,9,17,2018-12-07
29949335,225157726,Sneha,Whitehorse,-37.80623304,145.1217099,Private room,161,1,0,,,1,81,2018-12-07
29949371,19275672,Filippo,Banyule,-37.76814178,145.0455948,Private room,40,1,1,17/11/18,1,2,237,2018-12-07
29949466,225046690,Therese,Moreland,-37.76957914,144.9617156,Private room,33,1,3,5/12/18,3,3,66,2018-12-07
29949495,163389362,Kate,Melbourne,-37.80279381,144.9429988,Entire home/apt,179,3,0,,,2,90,2018-12-07
29949663,52624474,Kate,Darebin,-37.77458506,145.0199505,Entire home/apt,300,5,0,,,1,18,2018-12-07
29949795,225046690,Therese,Moreland,-37.76930265,144.9627642,Private room,32,1,1,20/11/18,1,3,26,2018-12-07
29949878,165030380,Jordan,Glen Eira,-37.87772966,145.0122619,Private room,42,14,0,,,1,334,2018-12-07
29949898,2040198,Ran,Stonnington,-37.8555249,145.0210829,Entire home/apt,310,2,0,,,1,48,2018-12-07
29950171,90494387,Tony,Melbourne,-37.78711209,144.9199849,Entire home/apt,78,1,0,,,1,43,2018-12-07
29950237,165533385,Justin,Melbourne,-37.81249381,144.9737053,Entire home/apt,130,3,0,,,1,9,2018-12-07
29950372,141314642,Vinay,Wyndham,-37.84304891,144.7414193,Private room,35,1,0,,,1,358,2018-12-07
29950445,12122305,Mark,Melbourne,-37.82756858,144.9586978,Entire home/apt,700,2,0,,,2,281,2018-12-07
29950854,171108792,Lydia,Wyndham,-37.9059317,144.7616174,Entire home/apt,180,2,0,,,1,291,2018-12-07
29951535,151940968,Jelena,Stonnington,-37.83634317,144.9955326,Entire home/apt,199,5,0,,,1,23,2018-12-07
29951622,225190048,Andreea,Yarra Ranges,-37.75354024,145.6950766,Entire home/apt,310,1,1,24/11/18,1,1,346,2018-12-07
29951629,150367552,Bnbpal,Melbourne,-37.82107547,144.9567681,Entire home/apt,170,3,1,18/11/18,1,30,54,2018-12-07
29951858,96154183,Lily,Glen Eira,-37.87489035,144.999647,Private room,55,1,2,25/11/18,2,2,67,2018-12-07
29952204,187024223,Janice,Glen Eira,-37.87020595,145.0031713,Private room,50,2,1,3/12/18,1,1,364,2018-12-07
29952270,123859078,Mary,Port Phillip,-37.88680016,144.9871904,Entire home/apt,239,1,1,24/11/18,1,1,179,2018-12-07
29952503,86794098,Mariana,Melbourne,-37.80646152,144.9627119,Private room,58,1,0,,,1,26,2018-12-07
29952560,36585217,John,Melbourne,-37.81586373,144.9546299,Entire home/apt,179,1,1,2/12/18,1,1,154,2018-12-07
29952676,225192547,Greg & Steve,Melbourne,-37.82603081,144.9584706,Entire home/apt,169,1,6,2/12/18,6,1,53,2018-12-07
29952691,82658406,Zhi,Boroondara,-37.78525248,145.0626935,Private room,60,1,0,,,3,364,2018-12-07
29952800,14967250,Jo,Melbourne,-37.80936853,144.9593519,Private room,78,7,0,,,25,88,2018-12-07
29952836,59695006,Alicia,Boroondara,-37.84783914,145.0842477,Entire home/apt,199,7,0,,,1,41,2018-12-07
29952916,19134977,Troy,Moreland,-37.71790544,144.9504656,Private room,35,1,11,4/12/18,11,1,8,2018-12-07
29953209,113659120,Ying,Monash,-37.88169147,145.1636691,Private room,40,1,0,,,2,336,2018-12-07
29953268,9780355,Katie,Bayside,-37.8841769,144.9929511,Entire home/apt,150,1,1,22/11/18,1,2,293,2018-12-07
29955262,3735873,Sam,Melbourne,-37.8226853,144.9623559,Entire home/apt,100,10,0,,,1,30,2018-12-07
29956556,215996344,Felicia,Moonee Valley,-37.72571634,144.8869011,Private room,148,1,2,22/11/18,2,2,25,2018-12-07
29962045,225271420,James,Bayside,-37.92149846,144.992931,Entire home/apt,750,7,0,,,1,58,2018-12-07
29963236,49170407,Neelika,Maribyrnong,-37.7709415,144.8925024,Private room,32,1,1,17/11/18,1,2,340,2018-12-07
29963721,68551804,Emily & Kelly’s,Boroondara,-37.84579237,145.0672441,Entire home/apt,270,2,0,,,28,81,2018-12-07
29964936,181698992,Aaron,Port Phillip,-37.86042592,144.9846272,Entire home/apt,155,1,2,26/11/18,2,22,70,2018-12-07
29965856,6627179,Marelisa,Melbourne,-37.78968448,144.9318626,Private room,75,2,2,26/11/18,2,2,50,2018-12-07
29967437,225184640,Kristine,Melbourne,-37.81476678,144.9551043,Private room,60,7,1,23/11/18,1,1,99,2018-12-07
29967475,28927771,Jun,Melbourne,-37.81330408,144.954692,Entire home/apt,251,4,2,24/11/18,2,16,24,2018-12-07
29968178,189417021,Elite,Melbourne,-37.81602746,144.9527394,Entire home/apt,177,2,0,,,12,23,2018-12-07
29968825,217376156,Ryan,Melbourne,-37.81007805,144.9534837,Entire home/apt,100,1,2,4/12/18,2,3,19,2018-12-07
29969314,7773419,Mark,Darebin,-37.76761731,144.9990355,Entire home/apt,80,1,0,,,1,1,2018-12-07
29969944,207778250,Stay Casa - Antony,Melbourne,-37.81912948,144.9552635,Entire home/apt,199,1,3,3/12/18,3,4,142,2018-12-07
29970139,189417021,Elite,Melbourne,-37.79513541,144.969675,Entire home/apt,130,2,1,17/11/18,1,12,65,2018-12-07
29970627,225335316,李贵林,Melbourne,-37.81026812,144.9499279,Entire home/apt,299,1,0,,,1,28,2018-12-07
29970981,206003813,Mariusz,Stonnington,-37.83746484,144.9967502,Entire home/apt,161,2,0,,,1,5,2018-12-07
29971303,6694447,Leslie,Glen Eira,-37.89908508,145.0354225,Private room,96,5,0,,,1,69,2018-12-07
29972237,225341802,Danielle,Kingston,-38.05369386,145.1295536,Private room,109,3,0,,,1,140,2018-12-07
29972654,209874252,龙,Melbourne,-37.81119964,144.950999,Entire home/apt,199,1,0,,,1,34,2018-12-07
29972756,101062610,Keren Hapuc,Melbourne,-37.80619295,144.9635173,Private room,82,1,1,21/11/18,1,1,85,2018-12-07
29973462,168492452,Long,Melbourne,-37.8098982,144.950916,Entire home/apt,210,1,0,,,10,34,2018-12-07
29973716,220199592,Yanni,Melbourne,-37.82387704,144.9617913,Private room,55,2,3,2/12/18,3,1,18,2018-12-07
29974328,96154183,Lily,Glen Eira,-37.8750139,144.9992717,Private room,48,1,3,23/11/18,3,2,29,2018-12-07
29974372,22776316,Seonwoong,Kingston,-37.96154269,145.0618778,Private room,46,2,1,26/11/18,1,1,169,2018-12-07
29975423,143215662,Shrook,Melton,-37.72874249,144.7474075,Private room,30,4,0,,,1,249,2018-12-07
29975587,225360609,Guoyu,Melbourne,-37.80732938,144.9602914,Entire home/apt,188,3,0,,,1,174,2018-12-07
29975686,225361194,雨薇,Melbourne,-37.8054997,144.9620115,Entire home/apt,75,3,1,26/11/18,1,1,10,2018-12-07
29975910,42286151,Eric,Port Phillip,-37.83651109,144.9673899,Entire home/apt,159,2,4,3/12/18,4,1,49,2018-12-07
29976248,193362624,Qi,Melbourne,-37.8110833,144.9611817,Entire home/apt,379,1,0,,,6,36,2018-12-07
29976728,210054707,Ruby,Port Phillip,-37.82826878,144.9556566,Entire home/apt,133,1,4,1/12/18,4,3,143,2018-12-07
29976774,193362624,Qi,Melbourne,-37.81098962,144.9597396,Entire home/apt,379,1,0,,,6,36,2018-12-07
29976969,193362624,Qi,Melbourne,-37.81212195,144.9604365,Entire home/apt,379,1,0,,,6,36,2018-12-07
29987439,225440233,Fanru,Melbourne,-37.80998954,144.95751,Entire home/apt,220,1,1,16/11/18,1,1,160,2018-12-07
29988487,57574673,Fernando,Stonnington,-37.8560023,145.0079924,Entire home/apt,65,2,0,,,1,6,2018-12-07
29988730,12710016,Frana,Yarra,-37.80852727,144.991555,Entire home/apt,132,3,0,,,1,161,2018-12-07
29988826,193621849,Shu-Fen,Melbourne,-37.81075907,144.9554071,Entire home/apt,136,1,4,6/12/18,4,2,17,2018-12-07
29989181,29483838,Jade,Stonnington,-37.85545437,144.98434,Entire home/apt,199,3,0,,,1,29,2018-12-07
29989923,51774763,Alston,Melbourne,-37.79775612,144.9707042,Entire home/apt,100,1,1,30/11/18,1,6,145,2018-12-07
29990398,51774763,Alston,Melbourne,-37.79606888,144.9692205,Entire home/apt,109,1,0,,,6,155,2018-12-07
29990455,158100659,Nick,Melbourne,-37.81462753,144.9534314,Entire home/apt,148,1,2,17/11/18,2,13,148,2018-12-07
29990571,146532604,Ash,Melbourne,-37.82711796,144.9603624,Entire home/apt,289,4,0,,,2,89,2018-12-07
29990642,223731379,Lolly,Melbourne,-37.80787773,144.9625898,Entire home/apt,98,1,1,24/11/18,1,11,79,2018-12-07
29990981,23121575,Gary,Stonnington,-37.83422023,144.9902218,Entire home/apt,96,28,1,26/11/18,1,5,350,2018-12-07
29991342,15657401,Simon,Yarra,-37.80349629,144.975371,Entire home/apt,170,2,0,,,1,156,2018-12-07
29992170,225472645,Aig,Melbourne,-37.80674103,144.961984,Entire home/apt,168,1,1,25/11/18,1,2,78,2018-12-07
29992413,111202573,Ann-Marie,Port Phillip,-37.84467026,144.9456735,Entire home/apt,295,2,0,,,1,159,2018-12-07
29992430,193362624,Qi,Melbourne,-37.81118087,144.9603247,Entire home/apt,379,1,0,,,6,36,2018-12-07
29992451,74119434,Jessie,Melbourne,-37.81496062,144.9405482,Entire home/apt,235,2,2,25/11/18,2,1,59,2018-12-07
29992683,193362624,Qi,Melbourne,-37.81261065,144.9595751,Entire home/apt,379,1,0,,,6,36,2018-12-07
29993017,55324450,Bruce,Port Phillip,-37.83852645,144.9762087,Entire home/apt,280,1,0,,,58,287,2018-12-07
29993464,211485584,Alex,Greater Dandenong,-37.96511353,145.2223934,Private room,29,1,0,,,6,86,2018-12-07
29994194,92099766,Carmelle,Stonnington,-37.85395895,145.0108406,Entire home/apt,150,5,0,,,1,39,2018-12-07
29994940,225490136,Sophia,Darebin,-37.75033781,145.0032586,Private room,66,1,1,24/11/18,1,1,360,2018-12-07
29995035,104431444,James@ Roomerang,Melbourne,-37.81688262,144.9523547,Entire home/apt,152,1,2,4/12/18,2,47,83,2018-12-07
29995893,222464339,Pan Pacific Melbourne,Melbourne,-37.82533453,144.9517677,Entire home/apt,750,1,0,,,2,327,2018-12-07
29996015,185076876,Jean,Whitehorse,-37.81783167,145.1239503,Entire home/apt,138,1,0,,,10,85,2018-12-07
29996131,222464339,Pan Pacific Melbourne,Melbourne,-37.82440453,144.9508453,Entire home/apt,750,1,0,,,2,313,2018-12-07
29996224,11349104,Brooke,Stonnington,-37.83973621,144.9949647,Private room,251,1,0,,,1,117,2018-12-07
29996511,100989794,Vijay,Melbourne,-37.81750762,144.9648778,Private room,100,1,0,,,1,179,2018-12-07
29997017,50626167,Short Stay Plus,Manningham,-37.78787236,145.1251746,Entire home/apt,150,1,1,25/11/18,1,23,342,2018-12-07
29997423,210054707,Ruby,Melbourne,-37.8267104,144.9578562,Entire home/apt,112,1,2,1/12/18,2,3,141,2018-12-07
29998757,140138935,Li,Hobsons Bay,-37.84881548,144.7743182,Entire home/apt,138,2,0,,,1,302,2018-12-07
29999478,225355014,Mel And Mei,Melbourne,-37.81543679,144.9531321,Entire home/apt,180,2,2,24/11/18,2,2,61,2018-12-07
29999570,225516338,Brent,Stonnington,-37.84920757,144.9939351,Entire home/apt,136,3,1,4/12/18,1,1,251,2018-12-07
29999924,110381240,Paul,Darebin,-37.72917197,145.0583612,Private room,26,1,1,30/11/18,1,1,131,2018-12-07
30000453,225195489,Ms,Maribyrnong,-37.78802318,144.8829834,Private room,40,1,0,,,1,82,2018-12-07
30001285,225523380,Angel,Melbourne,-37.81065992,144.9497414,Entire home/apt,129,1,3,2/12/18,3,2,132,2018-12-07
30001493,225526544,Wincy,Manningham,-37.78739336,145.1535927,Private room,80,1,0,,,1,348,2018-12-07
30001555,225523380,Angel,Melbourne,-37.81034138,144.9494246,Entire home/apt,151,1,2,23/11/18,2,2,66,2018-12-07
30001894,30722909,Consuelo,Melbourne,-37.81706596,144.9649369,Entire home/apt,60,1,0,,,1,4,2018-12-07
30002334,6627179,Marelisa,Melbourne,-37.78975834,144.9323372,Private room,46,2,0,,,2,23,2018-12-07
30002812,51716219,Nan,Melbourne,-37.82226455,144.9634971,Private room,73,1,0,,,1,48,2018-12-07
30002997,88446550,Modern,Melbourne,-37.8077739,144.9603812,Entire home/apt,280,1,0,,,1,280,2018-12-07
30003089,66815244,Jen,Manningham,-37.78185808,145.1100191,Entire home/apt,318,2,0,,,4,243,2018-12-07
30003981,61433936,Ning,Melbourne,-37.80880914,144.9603224,Entire home/apt,118,5,0,,,1,6,2018-12-07
30005144,225162190,Teing,Melbourne,-37.81836394,144.9552386,Private room,60,28,0,,,5,365,2018-12-07
30006907,201692568,Giselle,Melbourne,-37.8146568,144.9530108,Entire home/apt,192,1,3,24/11/18,3,2,121,2018-12-07
30007001,75996674,Eun-A,Melbourne,-37.8087985,144.9522971,Entire home/apt,180,1,0,,,4,87,2018-12-07
30014282,21058208,Joel,Melbourne,-37.80524438,144.9610063,Entire home/apt,96,2,1,29/11/18,1,42,147,2018-12-07
30014720,31068242,Loene,Yarra Ranges,-37.88641382,145.3998705,Entire home/apt,295,2,0,,,1,270,2018-12-07
30016798,224270025,Danqi,Melbourne,-37.81114309,144.959407,Entire home/apt,136,1,1,17/11/18,1,1,60,2018-12-07
30016886,225499140,Nikólaos,Monash,-37.88976903,145.0889184,Entire home/apt,346,2,1,26/11/18,1,1,113,2018-12-07
30017026,105370012,Nancy,Darebin,-37.74043278,145.0106731,Private room,35,1,0,,,5,25,2018-12-07
30017195,5383441,Mariam,Melbourne,-37.8110175,144.9610644,Entire home/apt,150,2,0,,,55,14,2018-12-07
30018180,96221825,Samuel,Whitehorse,-37.82793302,145.1038573,Entire home/apt,126,1,0,,,1,10,2018-12-07
30018257,223731379,Lolly,Melbourne,-37.81042538,144.9497429,Entire home/apt,119,1,0,,,11,77,2018-12-07
30018575,225553201,Matthew,Whittlesea,-37.66114651,145.0880418,Entire home/apt,275,7,0,,,1,15,2018-12-07
30018950,178501698,Jenny,Stonnington,-37.87814864,145.0493583,Entire home/apt,71,1,4,3/12/18,4,1,3,2018-12-07
30018970,225635975,Natalie,Melbourne,-37.8105588,144.961632,Entire home/apt,150,1,0,,,1,23,2018-12-07
30019058,225640449,Lee,Melbourne,-37.81306927,144.9619902,Entire home/apt,133,1,1,3/12/18,1,4,27,2018-12-07
30019162,224548971,Tony,Melbourne,-37.82507661,144.9616015,Entire home/apt,251,2,1,28/11/18,1,1,184,2018-12-07
30019168,200477788,To Australian,Melbourne,-37.82764576,144.9590765,Entire home/apt,173,1,0,,,1,41,2018-12-07
30019680,181414622,John,Melbourne,-37.84825187,144.9811509,Entire home/apt,150,1,1,1/12/18,1,1,145,2018-12-07
